,trade_date,ts_code,CON_YEAR,CON_OR,CON_NP,CON_EPS,CON_NA,CON_PB,CON_PS,CON_PE,CON_PEG,CON_ROE,CON_OR_YOY,CON_NP_YOY,CON_NPCGRATE_2Y,CON_PEI,trade_year,profit,year_profit,year_pe_ttm,year_profit_l1,year_profit_yoy,code_name,close,pe_ttm_weight,pe_ttm_equal,pb_ttm_weight,pb_ttm_equal,div_rate,roe,profit_avg,mv_avg,float_mv,total_mv,total_mv_l1,total_mv_chg,close_l1,close_chg,img_neg,tex_neg,riskfree_return,opt_profit_yoy,opt_pe,opt_profit,time,close_chg_s,CEFD,RIPO,NIPO,TURN,TURN_MA,trade_month,SR,lnPD,c_yoy,p_yoy,n,l1_TURN,SENT_INDEX,CEFD_R,NIPO_R,RIPO_R,SR_R,l1_TURN_R,lnPD_R,SENT_INDEX_R,SENT_INDEX_EX,SENT_INDEX_DEX,SENT_INDEX_R_EX,SENT_INDEX_R_DEX
20272,20210802,000985.SH,2021,6073096330.5344,53931.22487068,0.7572,5157817305.1696,1.6538,1.4046,15.8167,0.7377,10.46,16.02,30.25,21.4405,80.4207,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5727.72,19.17,38.55,1.86,2.73,1.5375,9.7,11.4,218.46,676476.06,89.305515,874953.71,2.068845447835188,5607.7476,2.139404419699642,0.220339,0.254237,0.006666666666666666,67.86599864989137,-17.190052356020942,12.527291099341427,1842.0,4.577051271030362,-7.200714285714286,0.471256,2.0,0.00904,0.0037010166666666617,202108,6.95,-0.0318,2.5,5.3,2815.0,0.00791999977082014,0.8629047274589539,1.4850558042526245,0.9480887055397034,0.033725157380104065,-4.273298740386963,0.0019478510366752744,0.10448850691318512,0.6262246370315552,1.8253848144252507,1.5091809054089789,1.764729047602034,1.656348730777058
20283,20210803,000985.SH,2021,6071319366.037,53930.09507418,0.7571,5157658203.1661,1.6459,1.3982,15.7405,0.732,10.46,15.98,30.24,21.502,80.419,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5699.8084,19.05,38.43,1.85,2.71,1.5457,9.71,11.41,217.27,673424.04,88.818466,893055.15,-0.5453739335135155,5727.72,-0.48730734044262203,0.35,0.15,0.0066500000000000005,67.8105057577757,-17.589005235602095,12.524933783334905,1843.0,0.23746844404926154,-5.939285714285715,2.386883,1.0,0.00837,0.003028183333333329,202108,6.95,-0.0318,2.5,5.3,2816.0,0.009039999917149544,1.7922719717025757,2.7464842796325684,-0.05191132053732872,1.9493521451950073,-4.273298740386963,0.0030678510665893555,0.10448850691318512,1.5291401147842407,1.7542211845166291,1.514792420593995,1.6634944848226232,1.6569132752109232
20294,20210804,000985.SH,2021,6072448437.9652,54046.05032639,0.7586,5159751476.9646,1.6644,1.4142,15.8898,0.7337,10.47,16.0,30.52,21.6577,80.5919,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5780.6158,19.29,38.85,1.87,2.75,1.5256,9.71,11.4,219.93,682110.67,89.973265,888184.66,1.3001789515256768,5699.8084,1.4177213395453636,0.35,0.1,0.006625,69.36430673701437,-16.80732984293195,12.766873966433295,1844.0,2.0099337966023003,-7.529999999999999,3.407369,3.0,0.00727,0.0019256749999999948,202108,6.95,-0.0318,2.5,5.3,2817.0,0.008369999937713146,2.8800270557403564,1.1557700634002686,1.9480886459350586,2.9698381423950195,-4.273298740386963,0.002397851087152958,0.10448850691318512,2.5598247051239014,1.757034574812908,1.521554935906419,1.6515478416809215,1.658932561806192
20305,20210805,000985.SH,2021,6070480076.357,54110.36235916,0.7594,5160582911.5751,1.6553,1.4072,15.7871,0.7242,10.49,15.97,30.68,21.8007,80.6878,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5748.7541,19.2,38.75,1.86,2.71,1.5342,9.71,11.4,218.95,678462.47,89.548654,899732.65,-0.47193018948461507,5780.6158,-0.5511817616386083,0.210526,0.105263,0.0065916666666666675,70.25219301086503,-17.345026178010475,12.901060772871542,1845.0,0.30380133436303963,-7.469999999999999,1.527313,4.0,0.00726,0.0019130666666666608,202108,6.95,-0.0318,2.5,5.3,2818.0,0.007269999943673611,2.0400757789611816,1.2157701253890991,2.9480886459350586,1.0897821187973022,-4.273298740386963,0.0012978512095287442,0.10448850691318512,1.7580244541168213,1.8400661329563899,1.5284507849399849,1.7323108236242513,1.6609552054609449
20316,20210806,000985.SH,2021,6064727786.1617,54097.15942352999,0.7592,5160572597.659,1.652,1.4057,15.7591,0.7224,10.48,15.86,30.65,21.8145,80.6681,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5738.1969,19.15,38.43,1.86,2.72,1.5387,9.71,11.41,218.42,677685.08,89.357559,895486.54,-0.21339795905810366,5748.7541,-0.18364326976518797,0.333333,0.285714,0.006577777777777778,70.08571433451803,-17.49162303664922,12.873512898990208,1846.0,0.0337248505300496,-6.198571428571428,3.407369,1.0,0.00701,0.0016605583333333266,202108,6.95,-0.0318,2.5,5.3,2819.0,0.007259999867528677,2.346674919128418,2.4871985912323,-0.05191132053732872,2.9698381423950195,-4.273298740386963,0.0012878511333838105,0.10448850691318512,2.0685558319091797,1.8548543998713996,1.5358047075306687,1.7345972514292012,1.6634934005915005
20327,20210809,000985.SH,2021,6064584541.129,54107.14710973999,0.7594,5160847516.5318,1.6677,1.4192,15.9068,0.7297,10.48,15.85,30.67,21.7987,80.683,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5785.8298,19.33,39.07,1.88,2.74,1.5239,9.71,11.39,220.28,683789.98,90.206389,893575.59,0.9499252324025598,5738.1969,0.8301022225291721,0.263158,0.403509,0.006555555555555555,70.19670011874938,-16.718324607329844,12.89435216745215,1847.0,0.6890696998478711,-5.517142857142858,0.0,1.0,0.00733,0.0019778166666666605,202108,6.95,-0.0318,2.5,5.3,2820.0,0.007009999826550484,0.3630446493625641,3.1686272621154785,-0.05191132053732872,-0.43753084540367126,-4.273298740386963,0.0010378510924056172,0.10448850691318512,0.16987350583076477,1.8912185115946774,1.5413712385129341,1.7642924819152936,1.6633478704497582
20338,20210810,000985.SH,2021,6071964098.0203,54025.67234113,0.7582,5158355008.1603,1.6837,1.4304,16.0764,0.7369,10.47,15.99,30.48,21.8177,80.5615,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5837.2584,19.5,39.56,1.9,2.77,1.5064,9.73,11.41,222.55,692562.15,91.20146,902063.89,1.1031047922780646,5785.8298,0.8888716360097471,0.5,0.166667,0.0065694444444444455,69.14233516855171,-15.830366492146606,12.724355379383415,1848.0,0.7900927853026443,-6.634615384615386,0.439817,1.0,0.00721,0.0018555083333333285,202108,6.95,-0.0318,2.5,5.3,2821.0,0.007329999934881926,0.5718272924423218,2.051154613494873,-0.05191132053732872,0.0022861564066261053,-4.273298740386963,0.0013578512007370591,0.10448850691318512,0.35615482926368713,1.7782287462576174,1.5454937581736659,1.6225184962965342,1.6610425886401234
20349,20210811,000985.SH,2021,6070193429.3824,54037.40936169,0.7583,5158472823.0166,1.6866,1.4333,16.1006,0.7376,10.48,15.96,30.5,21.8296,80.579,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5841.8049,19.53,39.72,1.9,2.8,1.5052,9.74,11.41,222.85,693239.95,91.280703,912014.6,0.08688786341797261,5837.2584,0.07788759188731564,0.315789,0.315789,0.006563888888888889,69.25332095278304,-15.703664921465974,12.748844627168184,1849.0,0.0060664769700050376,-6.394285714285713,2.617729333333333,3.0,0.00801,0.0026524249999999947,202108,6.95,-0.0318,2.5,5.3,2822.0,0.007209999952465296,2.448756217956543,2.2914843559265137,1.9480886459350586,2.1801984310150146,-4.273298740386963,0.0012378512183204293,0.10448850691318512,2.1641037464141846,1.6890301147813684,1.5503509122788983,1.5099148287467847,1.6597570208058783
20360,20210812,000985.SH,2021,6072734421.6881,54049.472452660004,0.7584,5158754654.0493,1.6816,1.4285,16.0501,0.7347,10.48,16.01,30.53,21.8448,80.597,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5824.1754,19.47,39.78,1.9,2.82,1.509,9.74,11.41,222.17,691601.34,91.090698,912807.03,-0.20815461949280634,5841.8049,-0.3017817318753613,0.25,0.35,0.006555555555555555,69.41979962913004,-15.968062827225134,12.774014219596216,1850.0,0.09107221369369245,-6.366428571428571,1.6645823333333334,3.0,0.00795,0.0025892583333333285,202108,6.95,-0.0318,2.5,5.3,2823.0,0.008009999990463257,1.9027769565582275,2.3193414211273193,1.9480886459350586,1.2270514965057373,-4.273298740386963,0.0020378511399030685,0.10448850691318512,1.6351820230484009,1.7452025675628986,1.555281578614564,1.568084589390936,1.6585332866948161
20371,20210813,000985.SH,2021,6073224923.7256,54017.734009010004,0.7579,5157691270.6351,1.6768,1.424,16.01,0.734,10.47,16.02,30.46,21.8124,80.5497,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5804.7324,19.38,39.61,1.89,2.83,1.5159,9.74,11.41,221.13,690562.71,90.795653,910906.98,-0.3239024472070584,5824.1754,-0.333832665822531,0.35,0.5,0.006552777777777778,69.03134938432038,-16.17801047120419,12.70779208026585,1851.0,0.11144424877017767,-5.962142857142858,1.4790346666666665,3.0,0.0079,0.002536791666666663,202108,6.95,-0.0318,2.5,5.3,2824.0,0.00795000046491623,1.8127312660217285,2.7236273288726807,1.9480886459350586,1.0415037870407104,-4.273298740386963,0.001977851614356041,0.10448850691318512,1.5535438060760498,1.7568532662665834,1.5601752522051489,1.5740508195582223,1.6572328726221301
20382,20210816,000985.SH,2021,6075786047.4931,54036.82112639,0.7582,5154319536.7523,1.6741,1.4202,15.9685,0.7293,10.48,16.07,30.5,21.8954,80.5772,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5779.8252,19.28,39.74,1.88,2.83,1.5295,9.77,11.43,220.36,688737.4,90.569051,907956.53,-0.24957362220854318,5804.7324,-0.429084379496969,0.321429,0.321429,0.006541666666666667,69.25332095278304,-16.395287958115187,12.747617276500803,1852.0,0.1841134047282989,-5.394285714285714,1.17664,3.0,0.00821,0.0028444083333333285,202108,6.95,-0.0318,2.5,5.3,2825.0,0.007899999618530273,1.662245273590088,3.2914843559265137,1.9480886459350586,0.7391091585159302,-4.273298740386963,0.001927850884385407,0.10448850691318512,1.4156074523925781,1.7609847608797788,1.5648614652855595,1.5722273584240323,1.6556349362841989
20393,20210817,000985.SH,2021,6077102851.697,54137.633938189996,0.7597,5154065394.5408,1.6386,1.3897,15.6002,0.7105,10.5,16.09,30.74,21.956,80.7275,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5646.55,18.84,38.45,1.84,2.76,1.5651,9.78,11.45,215.59,673699.74,88.606329,905690.51,-2.167100105752462,5779.8252,-2.3058690425447503,0.315789,0.263158,0.006541666666666667,70.58515036355902,-18.323560209424095,12.95796281653189,1853.0,5.317032041366244,-4.54,3.407369,2.0,0.0089,0.003530483333333328,202108,6.95,-0.0318,2.5,5.3,2826.0,0.008209999650716782,2.7407970428466797,4.145770072937012,0.9480887055397034,2.9698381423950195,-4.273298740386963,0.0022378508001565933,0.10448850691318512,2.4614970684051514,1.7536841835213437,1.5705487429605596,1.5583008882562954,1.6555032123319784
20404,20210818,000985.SH,2021,6080571308.2915,54169.79745524,0.7601,5151803724.0209,1.6569,1.4038,15.7577,0.7164,10.51,16.16,30.82,21.9948,80.7755,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5703.6281,18.98,38.77,1.86,2.79,1.5488,9.81,11.48,217.85,680400.68,89.53830500000001,886063.29,1.0518165130168011,5646.55,1.0108491025493382,0.315789,0.105263,0.006541666666666667,71.02909350048436,-17.498952879581157,13.025071869859396,1854.0,1.0218159081248026,-4.462857142857143,2.4048375,2.0,0.00819,0.0028174999999999945,202108,6.95,-0.0318,2.5,5.3,2827.0,0.008899999782443047,2.165982961654663,4.222912788391113,0.9480887055397034,1.9673066139221191,-4.273298740386963,0.0029278509318828583,0.10448850691318512,1.9059782028198242,1.8266691056515083,1.576525475714228,1.6386121014167148,1.6557980696898063
20415,20210819,000985.SH,2021,6080647389.1918,54200.46658183,0.7601,5153129334.0978,1.6517,1.3997,15.7032,0.7119,10.52,16.16,30.9,22.0588,80.8212,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5694.725,18.95,38.52,1.86,2.79,1.5501,9.81,11.46,217.14,679579.9,89.332195,895383.05,-0.2301919831964705,5703.6281,-0.15609538076298834,0.368421,0.263158,0.006538888888888889,71.47303663740969,-17.78429319371728,13.089062883299771,1855.0,0.02436576789554231,-5.404285714285714,0.32129050000000003,2.0,0.00806,0.002685699999999994,202108,6.95,-0.0318,2.5,5.3,2828.0,0.008190000429749489,0.8720776438713074,3.281484365463257,0.9480887055397034,-0.11624034494161606,-4.273298740386963,0.0022178515791893005,0.10448850691318512,0.6543439626693726,1.8517572150040724,1.5813262655919258,1.6623860017426844,1.6544058711458285
20426,20210820,000985.SH,2021,6083657753.2261,54197.78815501,0.76,5148956966.585,1.6343,1.3832,15.5267,0.7033,10.53,16.22,30.89,22.0775,80.8172,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5626.2403,18.69,38.56,1.83,2.76,1.5704,9.82,11.5,214.86,672907.65,88.458854,893321.95,-0.9776329799127792,5694.725,-1.2025988963470624,0.238095,0.142857,0.0065361111111111115,71.41754374529403,-18.708376963350794,13.083474356149033,1856.0,1.4462441054951725,-4.891428571428571,0.348786,1.0,0.00819,0.002812116666666661,202108,6.95,-0.0318,2.5,5.3,2829.0,0.008059999905526638,0.6222270131111145,3.794341564178467,-0.05191132053732872,-0.08874484151601791,-4.273298740386963,0.0020878510549664497,0.10448850691318512,0.4209379553794861,1.77932189361589,1.5847449005729988,1.5727520098658165,1.6510759343570893
20437,20210823,000985.SH,2021,6090360558.2353,54065.72140597,0.7582,5142028462.5028,1.6642,1.4051,15.8279,0.7196,10.51,16.35,30.57,21.9964,80.6203,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5730.8049,19.0,39.76,1.87,2.85,1.5567,9.84,11.51,218.57,684698.86,90.05174,884588.54,1.8007083835836157,5626.2403,1.8585164234808715,0.192982,0.263158,0.0065361111111111115,69.6417711975927,-17.131413612565453,12.807917597529089,1857.0,3.4540832963481303,-5.599285714285714,1.3488695,2.0,0.00802,0.002638624999999995,202108,6.95,-0.0318,2.5,5.3,2830.0,0.008190000429749489,1.4693348407745361,3.086484432220459,0.9480887055397034,0.9113386273384094,-4.273298740386963,0.0022178515791893005,0.10448850691318512,1.2265297174453735,1.6937688801452997,1.5878108458040103,1.4703339681555723,1.6473066877984988
20448,20210824,000985.SH,2021,6107878514.1729,54101.97290617,0.7586,5139492355.5788,1.6805,1.414,15.964,0.7239,10.53,16.68,30.66,22.0529,80.6744,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5786.1531,19.11,39.89,1.88,2.85,1.5413,9.86,11.54,220.59,691461.5,90.882246,900517.4,0.9222542507229647,5730.8049,0.965801505474384,0.166667,0.333333,0.0065361111111111115,70.1412072266337,-16.41884816753927,12.883556211811905,1858.0,0.9327725479765867,-6.1764285714285725,1.7599306666666665,3.0,0.009,0.0036139749999999932,202108,6.95,-0.0318,2.5,5.3,2831.0,0.008019999600946903,1.9691025018692017,2.5093414783477783,1.9480886459350586,1.3223998546600342,-4.273298740386963,0.002047850750386715,0.10448850691318512,1.701109528541565,1.6771747280865077,1.591099930110552,1.448655161736156,1.6439277947160034
20459,20210825,000985.SH,2021,6108804351.7575,54076.038357959995,0.7581,5137007202.5733,1.691,1.422,16.0642,0.7294,10.53,16.7,30.59,22.0229,80.6357,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5816.8131,19.17,40.25,1.89,2.86,1.5362,9.88,11.57,221.79,695792.14,91.356931,908822.46,0.5223077343401217,5786.1531,0.5298857370365839,0.25,0.25,0.006538888888888889,69.75275698182402,-15.894240837696344,12.829443877761367,1859.0,0.2807788943148038,-6.219285714285715,0.0,0.0,0.00944,0.004048949999999995,202108,6.95,-0.0318,2.5,5.3,2832.0,0.008999999612569809,0.07653195410966873,2.466484308242798,-1.0519113540649414,-0.43753084540367126,-4.273298740386963,0.0030278507620096207,0.10448850691318512,-0.123729407787323,1.6987592162591412,1.592487947881548,1.4711031269860162,1.6378824654448985
20470,20210826,000985.SH,2021,6117864876.6833,54135.013659159995,0.7587,5134660028.3284,1.6704,1.4019,15.8435,0.7149,10.54,16.87,30.74,22.161,80.7236,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5733.4157,18.87,39.74,1.87,2.85,1.5555,9.9,11.6,218.92,687841.5,90.305291,913569.31,-1.1511332402354912,5816.8131,-1.433730095264718,0.238095,0.380952,0.006538888888888889,70.58515036355902,-17.049738219895293,12.952495614519002,1860.0,2.0555819860677773,-6.587500000000001,3.407369,1.0,0.01058,0.005182891666666663,202108,6.95,-0.0318,2.5,5.3,2833.0,0.009440000168979168,2.3699610233306885,2.0982701778411865,-0.05191132053732872,2.9698381423950195,-4.273298740386963,0.0034678513184189796,0.10448850691318512,2.075221061706543,1.5788153524072088,1.5946500209085246,1.3292923681824917,1.6330463289061123
20481,20210827,000985.SH,2021,6143618806.3314,53995.79682019,0.7568,5121889912.4363,1.6814,1.4018,15.9497,0.7208,10.54,17.36,30.4,22.1274,80.516,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5757.1462,18.81,39.69,1.87,2.83,1.5507,9.95,11.68,219.7,690851.98,90.64957199999999,903052.91,0.3812412276042565,5733.4157,0.413898123591494,0.052632,0.157895,0.006538888888888889,68.69839203162637,-16.493717277486915,12.662020221047577,1861.0,0.17131165671255966,-5.770714285714285,0.386943,1.0,0.00955,0.004148249999999995,202108,6.95,-0.0318,2.5,5.3,2834.0,0.010579999536275864,0.6495847105979919,2.915055751800537,-0.05191132053732872,-0.05058784410357475,-4.273298740386963,0.004607850685715675,0.10448850691318512,0.4241162836551666,1.637310897917002,1.5956186608048886,1.3956195290194762,1.6265882191526368
20492,20210830,000985.SH,2021,6137022959.5692,54137.32295793999,0.7586,5089119855.3125,1.6933,1.4042,15.9177,0.7172,10.64,17.24,30.74,22.1951,80.727,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5762.8429,18.41,40.17,1.87,2.83,1.5472,10.15,11.93,219.73,692013.72,90.79337,906495.72,0.15863064416894446,5757.1462,0.09895006661460037,0.339286,0.303571,0.006541666666666667,70.58515036355902,-16.661256544502624,12.957313957448822,1862.0,0.009791115683033851,-6.063076923076922,3.407369,1.0,0.01075,0.005342274999999994,202108,6.95,-0.0318,2.5,5.3,2835.0,0.009549999609589577,2.3991310596466064,2.6226930618286133,-0.05191132053732872,2.9698381423950195,-4.273298740386963,0.0035778507590293884,0.10448850691318512,2.1087486743927,1.5642806276835926,1.597417842668474,1.3092345265810983,1.6214467168623854
20503,20210831,000985.SH,2021,6150815034.7625,54058.280730239996,0.7574,5064908206.1124,1.7042,1.4033,15.967,0.7179,10.67,17.5,30.55,22.2428,80.6091,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5759.2564,18.22,40.15,1.87,2.83,1.5472,10.25,12.07,219.94,692809.83,90.833535,907933.7,0.04423781163755969,5762.8429,-0.06223490839910584,0.227273,0.227273,0.0065472222222222225,69.53078541336137,-16.403141361256548,12.792392656535196,1863.0,0.0038731838234450943,-5.719285714285713,1.666407,1.0,0.01101,0.005596524999999997,202108,6.95,-0.0318,2.5,5.3,2836.0,0.01075000036507845,1.411760926246643,2.966484308242798,-0.05191132053732872,1.2288761138916016,-4.273298740386963,0.004777851514518261,0.10448850691318512,1.156879186630249,1.6260076056998651,1.5988924093034875,1.3803264472080061,1.615944082676944
20514,20210901,000985.SH,2021,6151374920.6578,54003.735259990004,0.7568,5064501020.4085,1.709,1.4071,16.0273,0.721,10.66,17.51,30.42,22.2304,80.5278,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5761.8693,18.26,39.78,1.87,2.8,1.545,10.25,12.08,220.45,694477.15,91.045332,908335.35,0.23317049149302882,5759.2564,0.04536870419591388,0.2,0.2,0.00655,68.80937781585772,-16.087434554973825,12.678583744839065,1864.0,0.0020583193204163335,-4.869999999999998,1.9511695,2.0,0.01404,0.008617716666666662,202109,6.95,-0.0318,4.4,3.1,2837.0,0.011009999550879002,1.9188274145126343,3.784278631210327,1.0079623460769653,1.5274012088775635,-2.2814571857452393,0.004430775530636311,0.11586763709783554,1.6734797954559326,1.6101666843008398,1.6006262401216358,1.3604577620111593,1.6109764170662546
20525,20210902,000985.SH,2021,6152935347.5842,54045.16292518,0.7571,5064985184.0568,1.7198,1.4157,16.1178,0.7192,10.67,17.54,30.52,22.4101,80.5896,2021,12871.95,47927.24,19.1,40609.31,18.02032588093716,中证全A,5798.4843,18.38,40.08,1.88,2.84,1.5349,10.26,12.06,221.72,699308.74,91.570534,910453.32,0.5768576910675671,5761.8693,0.6354708531830067,0.157895,0.157895,0.006544444444444444,69.36430673701437,-15.613612565445036,12.765022407257332,1865.0,0.40382320524513843,-5.4921428571428565,0.0,0.0,0.01204,0.006610174999999996,202109,6.95,-0.0318,4.4,3.1,2838.0,0.014039999805390835,0.2140534222126007,3.1621358394622803,-0.9920376539230347,-0.4237683415412903,-2.2814571857452393,0.007460775785148144,0.11586763709783554,0.0116895055398345,1.6329883699331642,1.600703455790754,1.3882913377109014,1.603748861046336
